,image_name,text_default,text_psm7
61801,04414.jpg,_,_
61802,04414.jpg,เรา,เรา
61803,04414.jpg,จะ,จะ
61804,04414.jpg,มา,มา
61805,04414.jpg,จับ,จับ
61806,04414.jpg,หมู่,หมู่
61807,04414.jpg,ตัว,ตัว
61808,04414.jpg,_,นี๊
61809,04414.jpg,_,กิน
61810,04415.jpg,_,"ก2%"""
61811,04415.jpg,_,๐
61812,04415.jpg,_,_
61813,04415.jpg,_,“
61814,04415.jpg,๓,_
61815,04415.jpg,_,_
61816,04415.jpg,_,_
61817,04415.jpg,_,_
61818,04415.jpg,_,_
61819,04415.jpg,_,_
61820,04415.jpg,_,_
61821,04415.jpg,_,_
61822,04415.jpg,_,_
61823,04415.jpg,_,_
61824,04416.jpg,_,ออลท
61825,04416.jpg,_,_
61826,04416.jpg,เพราะ,เพราะ
61827,04416.jpg,กลัว,กลัว
61828,04416.jpg,หมู่,หมู่
61829,04416.jpg,นั้น,นั้น
61830,04416.jpg,เห็น,เห็น
61831,04416.jpg,_,_
61832,04416.jpg,_,จึง
61833,04416.jpg,หลบ,หลบ
61834,04416.jpg,ไป,ไป
61835,04416.jpg,เลีย,เลีย
61836,04416.jpg,อีก,อีก
61837,04416.jpg,ทาง,ทาง
61838,04417.jpg,หนึ่ง,หนึ่ง
61839,04417.jpg,_,_
61840,04417.jpg,ฝ่าย,ฝ่าย
61841,04417.jpg,เจ้า,เจ้า
61842,04417.jpg,หมู่,หมู่
61843,04417.jpg,ตัว,ตัว
61844,04417.jpg,ชั้น,ชั้น
61845,04417.jpg,พอ,พอ
61846,04417.jpg,เห็น,เห็น
61847,04417.jpg,ราชสีห์,ราชสีห์
61848,04417.jpg,แอบ,แอบ
61849,04417.jpg,ไป,ไป
61850,04417.jpg,ข้าง,ข้าง
61851,04417.jpg,_,หนึ่ง
61852,04418.jpg,_,_
61853,04418.jpg,_,กลับ
61854,04418.jpg,คิด,คิด
61855,04418.jpg,_,ว่า
61856,04418.jpg,_,_
61857,04418.jpg,_,จจหห
61858,04418.jpg,วราชสีห์,วราชสีห์
61859,04418.jpg,ตัว,ตัว
61860,04418.jpg,_,นั้
61861,04418.jpg,กลัว,กลัว
61862,04418.jpg,เรา,เรา
61863,04418.jpg,_,_
61864,04418.jpg,พอ,พอ
61865,04418.jpg,เห็น,เห็น
61866,04419.jpg,หน้า,หน้า
61867,04419.jpg,เรร,เรร
61868,04419.jpg,แล้ว,แล้ว
61869,04419.jpg,_,ก็
61870,04419.jpg,๕,วิ่ง
61871,04419.jpg,หลบหนี,หลบหนี
61872,04419.jpg,ไป,ไป
61873,04419.jpg,_,_
61874,04419.jpg,วันนี้,วันนี้
61875,04419.jpg,เรา,เรา
61876,04419.jpg,จะ,จะ
61877,04419.jpg,ซื,ต่อสู้
61878,04419.jpg,_,กับ
61879,04419.jpg,ราชสีห์,ราชสีห์
61880,04420.jpg,_,_
61881,04420.jpg,มัน,มัน
61882,04420.jpg,_,_
61883,04420.jpg,จัว,จัว
61884,04420.jpg,ร้อง,ร้อง
61885,04420.jpg,เสียดราชสีห,สอครารห้
61886,04420.jpg,_,น
61887,04420.jpg,มหา,มหา
61888,04420.jpg,ค่จถู้,ค่จถู้
61889,04420.jpg,_,ถัน
61890,04420.jpg,_,_
61891,04420.jpg,_,_
61892,04420.jpg,_,_
61893,04420.jpg,_,_
61894,04421.jpg,_,ว่า
61895,04421.jpg,_,_
61896,04421.jpg,_,จต
61897,04421.jpg,สหาย,สหาย
61898,04421.jpg,_,_
61899,04421.jpg,เรา,เรา
61900,04421.jpg,_,ก็
61901,04421.jpg,_,มี
61902,04421.jpg,_,_
61903,04421.jpg,_,4
61904,04421.jpg,_,_
61905,04421.jpg,เท้า,เท้า
61906,04421.jpg,_,_
61907,04421.jpg,ท่าน,ท่าน
61908,04422.jpg,_,ก็
61909,04422.jpg,_,มี
61910,04422.jpg,_,_
61911,04422.jpg,_,4
61912,04422.jpg,_,_
61913,04422.jpg,เท้า,เท้า
61914,04422.jpg,เหมือนกัน,เหมือนกัน
61915,04422.jpg,_,_
61916,04422.jpg,_,กลับ
61917,04422.jpg,มา,มา
61918,04422.jpg,_,จู้
61919,04422.jpg,_,กัน
61920,04422.jpg,กอน,กอน
61921,04422.jpg,เฉิด,เฉิด
61922,04423.jpg,_,_
61923,04423.jpg,ทาน,ทาน
61924,04423.jpg,กลัว,กลัว
61925,04423.jpg,เร1,เร1
61926,04423.jpg,หรือ,หรือ
61927,04423.jpg,จึง,จึง
61928,04423.jpg,วิ่ง,วิ่ง
61929,04423.jpg,_,หนี
61930,04423.jpg,ไป,ไป
61931,04423.jpg,_,_
61932,04423.jpg,_,_
61933,04423.jpg,ราชสีห์,ราชสีห์
61934,04423.jpg,พอ,พอ
61935,04423.jpg,_,ด้
61936,04424.jpg,ฟัง,ฟัง
61937,04424.jpg,คํา,คํา
61938,04424.jpg,_,ท้้า
61939,04424.jpg,ของ,ของ
61940,04424.jpg,หมู่ปา,หมู่ปา
61941,04424.jpg,นั้น,นั้น
61942,04424.jpg,_,ก็
61943,04424.jpg,_,พูด
61944,04424.jpg,ขั้น,ขั้น
61945,04424.jpg,_,ว่า
61946,04424.jpg,_,_
61947,04424.jpg,_,8
61948,04424.jpg,_,_
61949,04424.jpg,_,_
61950,04425.jpg,เพื่อนเกลอ,เพื่อนเกลอ
61951,04425.jpg,_,_
61952,04425.jpg,วันนี้,วันนี้
61953,04425.jpg,เรา,เรา
61954,04425.jpg,_,ไม่
61955,04425.jpg,_,จู้
61956,04425.jpg,กับ,กับ
61957,04425.jpg,ท่าน,ท่าน
61958,04425.jpg,หรอก,หรอก
61959,04425.jpg,_,_
61960,04425.jpg,_,แต่
61961,04425.jpg,อีก,อีก
61962,04425.jpg,_,_
61963,04425.jpg,_,7
61964,04426.jpg,_,_
61965,04426.jpg,วัน,วัน
61966,04426.jpg,_,_
61967,04426.jpg,เรา,เรา
61968,04426.jpg,มา,มา
61969,04426.jpg,_,_
61970,04426.jpg,กัน,กัน
61971,04426.jpg,_,ที่
61972,04426.jpg,_,นี้
61973,04426.jpg,_,ก็
61974,04426.jpg,แล้ว,แล้ว
61975,04426.jpg,กัน,กัน
61976,04426.jpg,นะ,นะ
61977,04426.jpg,_,ง
61978,04427.jpg,_,_
61979,04427.jpg,ดกลง,ดกลง
61980,04427.jpg,_,กัน
61981,04427.jpg,ตาม,ตาม
61982,04427.jpg,_,นั้น
61983,04427.jpg,แล้ว,แล้ว
61984,04427.jpg,_,ก
61985,04427.jpg,_,กลับ
61986,04427.jpg,เข้า,เข้า
61987,04427.jpg,บ่า,บ่า
61988,04427.jpg,_,ไป
61989,04427.jpg,_,_
61990,04427.jpg,_,ฝ่าย
61991,04427.jpg,เจ้า,เจ้า
61992,04428.jpg,หมูบํา,หมูบํา
61993,04428.jpg,รู้สึก,รู้สึก
61994,04428.jpg,เปิกบานใจ,เปิกบานใจ
61995,04428.jpg,_,ที
61996,04428.jpg,_,_
61997,04428.jpg,_,ใด้
61998,04428.jpg,ต่อสู้,ต่อสู้
61999,04428.jpg,_,กับ
62000,04428.jpg,ราชสีห,ราชสีห์
62001,04428.jpg,_,_
62002,04428.jpg,จึง,จึง
62003,04428.jpg,เรื่อง,เรื่อง
62004,04428.jpg,_,ฉี๊
62005,04428.jpg,กลับ,กลับ
62006,04429.jpg,ไป,ไป
62007,04429.jpg,เล่า,เล่า
62008,04429.jpg,อวด,อวด
62009,04429.jpg,หวกพ้อง,หวกพ้อง
62010,04429.jpg,เป็นการใหญ่,เป็นการใหญ่
62011,04429.jpg,_,_
62012,04429.jpg,พวก,พวก
62013,04429.jpg,หมูบ่า,หมูบ่า
62014,04429.jpg,ตกใจ,ตกใจ
62015,04429.jpg,ด่า,ด่า
62016,04429.jpg,มัน,มัน
62017,04429.jpg,_,ว่า
62018,04429.jpg,_,_
62019,04429.jpg,_,ตอง
62020,04430.jpg,เจ้าหมู,เจ้าหมู
62021,04430.jpg,อ้วน,อ้วน
62022,04430.jpg,_,บ้า
62023,04430.jpg,_,_
62024,04430.jpg,เจ้าหา,เจ้าหา
62025,04430.jpg,เรื่อง,เรื่อง
62026,04430.jpg,ฉิบ,ฉิบ
62027,04430.jpg,หาย,หาย
62028,04430.jpg,มา,มา
62029,04430.jpg,_,ให้
62030,04430.jpg,พวก,พวก
62031,04430.jpg,เรา,เรา
62032,04430.jpg,_,เสีย
62033,04430.jpg,แล้ว,แล้ว
62034,04431.jpg,_,ฯ
62035,04431.jpg,เจ้า,เจ้า
62036,04431.jpg,_,ไม่
62037,04431.jpg,เจียม,เจียม
62038,04431.jpg,หัวกบาล,หัวกบาล
62039,04431.jpg,ตัวเอง,ตัวเอง
62040,04431.jpg,_,_
62041,04431.jpg,ไป,ไป
62042,04431.jpg,_,ห้า
62043,04431.jpg,_,จุ๋
62044,04431.jpg,กับ,กับ
62045,04431.jpg,_,เจ้าไพร
62046,04431.jpg,_,_
62047,04431.jpg,ราชสีห์,ราชสีห์
62048,04432.jpg,_,จะ
62049,04432.jpg,มา,มา
62050,04432.jpg,เขมือบ,เขมือบ
62051,04432.jpg,พวก,พวก
62052,04432.jpg,เรา,เรา
62053,04432.jpg,_,ก็
62054,04432.jpg,_,ครั้ง
62055,04432.jpg,_,ษี้
62056,04432.jpg,ละ,ละ
62057,04432.jpg,_,_
62058,04432.jpg,_,_
62059,04432.jpg,มัน,มัน
62060,04432.jpg,หอ,หอ
62061,04432.jpg,ทราบ,ทราบ
62062,04433.jpg,วา,วา
62063,04433.jpg,เป็น,เป็น
62064,04433.jpg,ความ,ความ
62065,04433.jpg,ผิด,ผิด
62066,04433.jpg,ร้ายแรง,ร้ายแรง
62067,04433.jpg,_,ท็
62068,04433.jpg,_,ไป
62069,04433.jpg,ทัง,ท้า
62070,04433.jpg,_,สู้
62071,04433.jpg,_,กับ
62072,04433.jpg,วราชสีห์,วราชสีห์
62073,04433.jpg,_,ก็
62074,04433.jpg,_,กลัว
62075,04433.jpg,ตาย,ตาย
62076,04434.jpg,_,ฯ
62077,04434.jpg,ถาม,ถาม
62078,04434.jpg,ว่า,ว่า
62079,04434.jpg,_,ฯ
62080,04434.jpg,_,จ
62081,04434.jpg,แล้ว,แล้ว
62082,04434.jpg,_,ท
62083,04434.jpg,_,นั้
62084,04434.jpg,_,จะ
62085,04434.jpg,ทํา,ทํา
62086,04434.jpg,อย่างไร,อย่างไร
62087,04434.jpg,_,_
62088,04434.jpg,_,ละ
62089,04434.jpg,_,ท่าน
62090,04435.jpg,ทั้งหลาย,ทั้งหลาย
62091,04435.jpg,_,_
62092,04435.jpg,_,_
62093,04435.jpg,_,หวก
62094,04435.jpg,หมูป่า,หมูป่า
62095,04435.jpg,_,จึง
62096,04435.jpg,แนะนํา,แนะนํา
62097,04435.jpg,มัน,มัน
62098,04435.jpg,_,ว่า
62099,04435.jpg,_,_
62100,04435.jpg,_,_
62101,04435.jpg,เพื่อน,เพื่อน
62102,04435.jpg,_,เจีย
62103,04435.jpg,_,_
62104,04436.jpg,_,เจ้า
62105,04436.jpg,จง,จง
62106,04436.jpg,_,ไป
62107,04436.jpg,ซม,ที่
62108,04436.jpg,ถ่าย,ถ่าย
62109,04436.jpg,อุจจาระ,อุจจาระ
62110,04436.jpg,ของ,ของ
62111,04436.jpg,พวกฤาษี,พวกฤาษี
62112,04436.jpg,_,_
62113,04436.jpg,แล้ว,แล้ว
62114,04436.jpg,เกลือกตัว,เกลือกตัว
62115,04436.jpg,ด้วย,ด้วย
62116,04436.jpg,อุจจาระ,อุจจาระ
62117,04436.jpg,_,_
62118,04437.jpg,ปล่อย,ปล่อย
62119,04437.jpg,_,ให้
62120,04437.jpg,แห้ง,แห้ง
62121,04437.jpg,ติด,ติด
62122,04437.jpg,ตัว,ตัว
62123,04437.jpg,สัก,สัก
62124,04437.jpg,_,_
62125,04437.jpg,_,ไ
62126,04437.jpg,_,_
62127,04437.jpg,วัน,วัน
62128,04437.jpg,_,_
62129,04437.jpg,พอ,พอ
62130,04437.jpg,ถึง,ถึง
62131,04437.jpg,วันที่,วันที่
62132,04438.jpg,_,_
62133,04438.jpg,_,7
62134,04438.jpg,_,_
62135,04438.jpg,_,ก็
62136,04438.jpg,เกลือกตัว,เกลือกตัว
62137,04438.jpg,_,ให้
62138,04438.jpg,_,ชุ่ม
62139,04438.jpg,ด้วย,ด้วย
62140,04438.jpg,น้า,น้า
62141,04438.jpg,ค้าง,ค้าง
62142,04438.jpg,ตยน,ตยน
62143,04438.jpg,เข้า,เข้า
62144,04438.jpg,_,_
62145,04438.jpg,แล้ว,แล้ว
62146,04439.jpg,จ%จ,_
62147,04439.jpg,จันง,_
62148,04439.jpg,_,«ฆ๊
62149,04439.jpg,_,0
62150,04439.jpg,_,9
62151,04439.jpg,_,_
62152,04439.jpg,_,_
62153,04439.jpg,_,_
62154,04439.jpg,_,_
62155,04439.jpg,_,_
62156,04439.jpg,_,_
62157,04439.jpg,_,_
62158,04439.jpg,_,_
62159,04439.jpg,_,_
62160,04440.jpg,มัน,มัน
62161,04440.jpg,_,ได้
62162,04440.jpg,ทํา,ทํา
62163,04440.jpg,ตาม,ตาม
62164,04440.jpg,นั้น,นั้น
62165,04440.jpg,_,_
62166,04440.jpg,ใน,ใน
62167,04440.jpg,_,วัน
62168,04440.jpg,นัด,นัด
62169,04440.jpg,ด่อลุ้,ด่อลุ้
62170,04440.jpg,_,_
62171,04440.jpg,_,_
62172,04440.jpg,_,_
62173,04440.jpg,_,_
62174,04441.jpg,_,ลูง
62175,04441.jpg,_,“ห
62176,04441.jpg,_,ณัน
62177,04441.jpg,เจ,เจ
62178,04441.jpg,ม,ม
62179,04441.jpg,จัง,จัง
62180,04441.jpg,_,ล
62181,04441.jpg,จ,จ
62182,04441.jpg,จง,จง
62183,04441.jpg,_,จ“
62184,04441.jpg,_,_
62185,04441.jpg,_,_
62186,04441.jpg,_,_
62187,04441.jpg,_,_
62188,04442.jpg,_,_
62189,04442.jpg,_,8
62190,04442.jpg,เจ้า,เจ้า
62191,04442.jpg,หมูปา,หมูปา
62192,04442.jpg,เพื่อนเกลอ,เพื่อนเกลอ
62193,04442.jpg,_,_
62194,04442.jpg,ท่าน,ท่าน
62195,04442.jpg,ช่าง,ช่าง
62196,04442.jpg,คิด,คิด
62197,04442.jpg,หา,หา
62198,04442.jpg,จั้น,จั้น
62199,04442.jpg,เชิง,เชิง
62200,04442.jpg,_,ไต้
62201,04442.jpg,ฒ,ดี
62202,04443.jpg,มาก,มาก
62203,04443.jpg,_,_
62204,04443.jpg,หาก,หาก
62205,04443.jpg,ท่าน,ท่าน
62206,04443.jpg,_,ไม
62207,04443.jpg,_,เบื้อน
62208,04443.jpg,อุจจาระ,อุจจาระ
62209,04443.jpg,_,_
62210,04443.jpg,เรา,เรา
62211,04443.jpg,_,จะ
62212,04443.jpg,เร,เร
62213,04443.jpg,ทาน,ทาน
62214,04443.jpg,เสีย,เสีย
62215,04443.jpg,ตรง,ตรง
62216,04444.jpg,_,หึ้
62217,04444.jpg,แหละ,แหละ
62218,04444.jpg,_,_
62219,04444.jpg,เรร,เรร
62220,04444.jpg,ขอ,ขอ
62221,04444.jpg,ยอม,ยอม
62222,04444.jpg,_,แพ้
62223,04444.jpg,_,_
62224,04444.jpg,_,ให้
62225,04444.jpg,ท่าน,ท่าน
62226,04444.jpg,เข็บ,เข็บ
62227,04444.jpg,ฝาย,ฝาย
62228,04444.jpg,ขนะ,ขนะ
62229,04444.jpg,_,ภ็
62230,04445.jpg,แล้ว,แล้ว
62231,04445.jpg,ถัน,ถัน
62232,04445.jpg,_,_
62233,04445.jpg,_,_
62234,04445.jpg,แล้ว,แล้ว
62235,04445.jpg,กล่าว,กล่าว
62236,04445.jpg,เป็น,เป็น
62237,04445.jpg,คาถา,คาถา
62238,04445.jpg,ว่า,ว่า
62239,04445.jpg,_,_
62240,04445.jpg,_,จพล
62241,04445.jpg,สุกร,สุกร
62242,04445.jpg,เจ้า,เจ้า
62243,04445.jpg,เป็น,เป็น
62244,04446.jpg,สัตว์,สัตว์
62245,04446.jpg,สกปรก,สกปรก
62246,04446.jpg,_,_
62247,04446.jpg,_,มี
62248,04446.jpg,ขนเหม็น,ขนเหม็น
62249,04446.jpg,เนา,เนา
62250,04446.jpg,_,_
62251,04446.jpg,_,มี
62252,04446.jpg,กลิน,กลิน
62253,04446.jpg,_,เหม็น
62254,04446.jpg,ซี”,พุ้ง
62255,04446.jpg,กระจาย,กระจาย
62256,04446.jpg,ไป,ไป
62257,04446.jpg,_,_
62258,04447.jpg,สหาย,สหาย
62259,04447.jpg,_,_
62260,04447.jpg,หาก,หาก
62261,04447.jpg,ท่าน,ท่าน
62262,04447.jpg,ประสงค์,ประสงค์
62263,04447.jpg,_,จะ
62264,04447.jpg,_,สู๋
62265,04447.jpg,กับ,กับ
62266,04447.jpg,เรา,เรา
62267,04447.jpg,_,_
62268,04447.jpg,เท,เท
62269,04447.jpg,ขอ,ขอ
62270,04447.jpg,ยกชัย,ยกชัย
62271,04447.jpg,_,_
62272,04448.jpg,_,ชนะ
62273,04448.jpg,แก่,แก่
62274,04448.jpg,ท่าน,ท่าน
62275,04448.jpg,_,วลง
62276,04448.jpg,_,_
62277,04448.jpg,_,ว่า
62278,04448.jpg,แล้ว,แล้ว
62279,04448.jpg,_,ก็
62280,04448.jpg,รีบ,รีบ
62281,04448.jpg,วัง,วัง
62282,04448.jpg,หนี,หนี
62283,04448.jpg,ไป,ไป
62284,04448.jpg,เพราะ,เพราะ
62285,04448.jpg,_,ทนกลิน
62286,04449.jpg,เหม็น,เหม็น
62287,04449.jpg,_,ไม่
62288,04449.jpg,ไหว,ไหว
62289,04449.jpg,_,_
62290,04449.jpg,เจ้า,เจ้า
62291,04449.jpg,หมูบ่า,หมูบ่า
62292,04449.jpg,_,ก็
62293,04449.jpg,รีบ,รีบ
62294,04449.jpg,กลับ,กลับ
62295,04449.jpg,_,ไป
62296,04449.jpg,บอก,บอก
62297,04449.jpg,ถึง,ถึง
62298,04449.jpg,ขัยชนะ,ขัยชนะ
62299,04449.jpg,ของ,ของ
62300,04450.jpg,_,%
62301,04450.jpg,_,%“
62302,04450.jpg,_,_
62303,04450.jpg,_,_
62304,04450.jpg,_,»
62305,04450.jpg,๑,_
62306,04450.jpg,จ,_
62307,04450.jpg,_,_
62308,04450.jpg,_,_
62309,04450.jpg,_,_
62310,04450.jpg,_,_
62311,04450.jpg,_,_
62312,04450.jpg,_,_
62313,04450.jpg,_,_
62314,04451.jpg,_,_
62315,04451.jpg,เพราะ,เพราะ
62316,04451.jpg,_,กลัว
62317,04451.jpg,ราชสีห์,ราชสีห์
62318,04451.jpg,จะ,จะ
62319,04451.jpg,มา,มา
62320,04451.jpg,รัง,รัง
62321,04451.jpg,ใน,ใน
62322,04451.jpg,สมัย,สมัย
62323,04451.jpg,หนึ่ง,หนึ่ง
62324,04451.jpg,_,_
62325,04451.jpg,พระพุทธเจ้า,พระพุทธเจ้า
62326,04451.jpg,ประทับ,ประทับ
62327,04451.jpg,อยู่,อยู่
62328,04452.jpg,_,วัด
62329,04452.jpg,เชตวัน,เชตวัน
62330,04452.jpg,_,_
62331,04452.jpg,_,เมือง
62332,04452.jpg,_,สารัตถี
62333,04452.jpg,_,_
62334,04452.jpg,ทรง,ทรง
62335,04452.jpg,ปรารภ,ปรารภ
62336,04452.jpg,โกกาลิก,โกกาลิก
62337,04452.jpg,_,ภิกษุ
62338,04452.jpg,_,ผู้
62339,04452.jpg,_,ไม่
62340,04452.jpg,อาจ,อาจ
62341,04452.jpg,จะ,จะ
62342,04453.jpg,_,_
62343,04453.jpg,รวมกับ,รวมกับ
62344,04453.jpg,พระ,พระ
62345,04453.jpg,สารีบุตร,สารีบุตร
62346,04453.jpg,และ,และ
62347,04453.jpg,พระ,พระ
62348,04453.jpg,โมคคัลลานะ,โมคคัลลานะ
62349,04453.jpg,_,ได้
62350,04453.jpg,_,_
62351,04453.jpg,_,ได้
62352,04453.jpg,ตรัส,ตรัส
62353,04453.jpg,_,อดีต
62354,04453.jpg,นิทาน,นิทาน
62355,04453.jpg,มา,มา
